Timeslice,Start_NS,End_NS,Metric,Unit,Stat,Value
97,1783589889633024512,1783589890633024512,HTTP Connection Reused,ratio,p50,1.00
97,1783589889633024512,1783589890633024512,HTTP Connection Reused,ratio,p75,1.00
97,1783589889633024512,1783589890633024512,HTTP Connection Reused,ratio,p90,1.00
97,1783589889633024512,1783589890633024512,HTTP Connection Reused,ratio,p95,1.00
97,1783589889633024512,1783589890633024512,HTTP Connection Reused,ratio,p99,1.00
97,1783589889633024512,1783589890633024512,HTTP Connection Reused,ratio,std,0.00
97,1783589889633024512,1783589890633024512,HTTP Data Received,KB,avg,545.53
97,1783589889633024512,1783589890633024512,HTTP Data Received,KB,min,545.53
97,1783589889633024512,1783589890633024512,HTTP Data Received,KB,max,545.53
97,1783589889633024512,1783589890633024512,HTTP Data Received,KB,sum,545.53
97,1783589889633024512,1783589890633024512,HTTP Data Received,KB,p1,545.53
97,1783589889633024512,1783589890633024512,HTTP Data Received,KB,p5,545.53
97,1783589889633024512,1783589890633024512,HTTP Data Received,KB,p10,545.53
97,1783589889633024512,1783589890633024512,HTTP Data Received,KB,p25,545.53
97,1783589889633024512,1783589890633024512,HTTP Data Received,KB,p50,545.53
97,1783589889633024512,1783589890633024512,HTTP Data Received,KB,p75,545.53
97,1783589889633024512,1783589890633024512,HTTP Data Received,KB,p90,545.53
97,1783589889633024512,1783589890633024512,HTTP Data Received,KB,p95,545.53
97,1783589889633024512,1783589890633024512,HTTP Data Received,KB,p99,545.53
97,1783589889633024512,1783589890633024512,HTTP Data Received,KB,std,0.00
97,1783589889633024512,1783589890633024512,HTTP Data Sent,KB,avg,388.39
97,1783589889633024512,1783589890633024512,HTTP Data Sent,KB,min,388.39
97,1783589889633024512,1783589890633024512,HTTP Data Sent,KB,max,388.39
97,1783589889633024512,1783589890633024512,HTTP Data Sent,KB,sum,388.39
97,1783589889633024512,1783589890633024512,HTTP Data Sent,KB,p1,388.39
97,1783589889633024512,1783589890633024512,HTTP Data Sent,KB,p5,388.39
97,1783589889633024512,1783589890633024512,HTTP Data Sent,KB,p10,388.39
97,1783589889633024512,1783589890633024512,HTTP Data Sent,KB,p25,388.39
97,1783589889633024512,1783589890633024512,HTTP Data Sent,KB,p50,388.39
97,1783589889633024512,1783589890633024512,HTTP Data Sent,KB,p75,388.39
97,1783589889633024512,1783589890633024512,HTTP Data Sent,KB,p90,388.39
97,1783589889633024512,1783589890633024512,HTTP Data Sent,KB,p95,388.39
97,1783589889633024512,1783589890633024512,HTTP Data Sent,KB,p99,388.39
97,1783589889633024512,1783589890633024512,HTTP Data Sent,KB,std,0.00
97,1783589889633024512,1783589890633024512,HTTP DNS Lookup,ms,avg,0.00
97,1783589889633024512,1783589890633024512,HTTP DNS Lookup,ms,min,0.00
97,1783589889633024512,1783589890633024512,HTTP DNS Lookup,ms,max,0.00
97,1783589889633024512,1783589890633024512,HTTP DNS Lookup,ms,sum,0.00
97,1783589889633024512,1783589890633024512,HTTP DNS Lookup,ms,p1,0.00
97,1783589889633024512,1783589890633024512,HTTP DNS Lookup,ms,p5,0.00
97,1783589889633024512,1783589890633024512,HTTP DNS Lookup,ms,p10,0.00
97,1783589889633024512,1783589890633024512,HTTP DNS Lookup,ms,p25,0.00
97,1783589889633024512,1783589890633024512,HTTP DNS Lookup,ms,p50,0.00
97,1783589889633024512,1783589890633024512,HTTP DNS Lookup,ms,p75,0.00
97,1783589889633024512,1783589890633024512,HTTP DNS Lookup,ms,p90,0.00
97,1783589889633024512,1783589890633024512,HTTP DNS Lookup,ms,p95,0.00
97,1783589889633024512,1783589890633024512,HTTP DNS Lookup,ms,p99,0.00
97,1783589889633024512,1783589890633024512,HTTP DNS Lookup,ms,std,0.00
97,1783589889633024512,1783589890633024512,HTTP Duration (excl. conn),ms,avg,29833.62
97,1783589889633024512,1783589890633024512,HTTP Duration (excl. conn),ms,min,29833.62
97,1783589889633024512,1783589890633024512,HTTP Duration (excl. conn),ms,max,29833.62
97,1783589889633024512,1783589890633024512,HTTP Duration (excl. conn),ms,sum,29833.62
97,1783589889633024512,1783589890633024512,HTTP Duration (excl. conn),ms,p1,29833.62
97,1783589889633024512,1783589890633024512,HTTP Duration (excl. conn),ms,p5,29833.62
97,1783589889633024512,1783589890633024512,HTTP Duration (excl. conn),ms,p10,29833.62
97,1783589889633024512,1783589890633024512,HTTP Duration (excl. conn),ms,p25,29833.62
97,1783589889633024512,1783589890633024512,HTTP Duration (excl. conn),ms,p50,29833.62
97,1783589889633024512,1783589890633024512,HTTP Duration (excl. conn),ms,p75,29833.62
97,1783589889633024512,1783589890633024512,HTTP Duration (excl. conn),ms,p90,29833.62
97,1783589889633024512,1783589890633024512,HTTP Duration (excl. conn),ms,p95,29833.62
97,1783589889633024512,1783589890633024512,HTTP Duration (excl. conn),ms,p99,29833.62
97,1783589889633024512,1783589890633024512,HTTP Duration (excl. conn),ms,std,0.00
97,1783589889633024512,1783589890633024512,HTTP Receiving,ms,avg,28947.17
97,1783589889633024512,1783589890633024512,HTTP Receiving,ms,min,28947.17
97,1783589889633024512,1783589890633024512,HTTP Receiving,ms,max,28947.17
97,1783589889633024512,1783589890633024512,HTTP Receiving,ms,sum,28947.17
97,1783589889633024512,1783589890633024512,HTTP Receiving,ms,p1,28947.17
97,1783589889633024512,1783589890633024512,HTTP Receiving,ms,p5,28947.17
97,1783589889633024512,1783589890633024512,HTTP Receiving,ms,p10,28947.17
97,1783589889633024512,1783589890633024512,HTTP Receiving,ms,p25,28947.17
97,1783589889633024512,1783589890633024512,HTTP Receiving,ms,p50,28947.17
97,1783589889633024512,1783589890633024512,HTTP Receiving,ms,p75,28947.17
97,1783589889633024512,1783589890633024512,HTTP Receiving,ms,p90,28947.17
97,1783589889633024512,1783589890633024512,HTTP Receiving,ms,p95,28947.17
97,1783589889633024512,1783589890633024512,HTTP Receiving,ms,p99,28947.17
97,1783589889633024512,1783589890633024512,HTTP Receiving,ms,std,0.00
97,1783589889633024512,1783589890633024512,HTTP Sending,ms,avg,0.20
97,1783589889633024512,1783589890633024512,HTTP Sending,ms,min,0.20
97,1783589889633024512,1783589890633024512,HTTP Sending,ms,max,0.20
97,1783589889633024512,1783589890633024512,HTTP Sending,ms,sum,0.20
97,1783589889633024512,1783589890633024512,HTTP Sending,ms,p1,0.20
97,1783589889633024512,1783589890633024512,HTTP Sending,ms,p5,0.20
97,1783589889633024512,1783589890633024512,HTTP Sending,ms,p10,0.20
97,1783589889633024512,1783589890633024512,HTTP Sending,ms,p25,0.20
97,1783589889633024512,1783589890633024512,HTTP Sending,ms,p50,0.20
97,1783589889633024512,1783589890633024512,HTTP Sending,ms,p75,0.20
97,1783589889633024512,1783589890633024512,HTTP Sending,ms,p90,0.20
97,1783589889633024512,1783589890633024512,HTTP Sending,ms,p95,0.20
97,1783589889633024512,1783589890633024512,HTTP Sending,ms,p99,0.20
97,1783589889633024512,1783589890633024512,HTTP Sending,ms,std,0.00
97,1783589889633024512,1783589890633024512,HTTP Total Time,ms,avg,29833.62
97,1783589889633024512,1783589890633024512,HTTP Total Time,ms,min,29833.62
97,1783589889633024512,1783589890633024512,HTTP Total Time,ms,max,29833.62
97,1783589889633024512,1783589890633024512,HTTP Total Time,ms,sum,29833.62
97,1783589889633024512,1783589890633024512,HTTP Total Time,ms,p1,29833.62
97,1783589889633024512,1783589890633024512,HTTP Total Time,ms,p5,29833.62
97,1783589889633024512,1783589890633024512,HTTP Total Time,ms,p10,29833.62
97,1783589889633024512,1783589890633024512,HTTP Total Time,ms,p25,29833.62
97,1783589889633024512,1783589890633024512,HTTP Total Time,ms,p50,29833.62
97,1783589889633024512,1783589890633024512,HTTP Total Time,ms,p75,29833.62
97,1783589889633024512,1783589890633024512,HTTP Total Time,ms,p90,29833.62
97,1783589889633024512,1783589890633024512,HTTP Total Time,ms,p95,29833.62
97,1783589889633024512,1783589890633024512,HTTP Total Time,ms,p99,29833.62
97,1783589889633024512,1783589890633024512,HTTP Total Time,ms,std,0.00
97,1783589889633024512,1783589890633024512,HTTP Waiting (TTFB),ms,avg,886.25
97,1783589889633024512,1783589890633024512,HTTP Waiting (TTFB),ms,min,886.25
97,1783589889633024512,1783589890633024512,HTTP Waiting (TTFB),ms,max,886.25
97,1783589889633024512,1783589890633024512,HTTP Waiting (TTFB),ms,sum,886.25
97,1783589889633024512,1783589890633024512,HTTP Waiting (TTFB),ms,p1,886.25
97,1783589889633024512,1783589890633024512,HTTP Waiting (TTFB),ms,p5,886.25
97,1783589889633024512,1783589890633024512,HTTP Waiting (TTFB),ms,p10,886.25
97,1783589889633024512,1783589890633024512,HTTP Waiting (TTFB),ms,p25,886.25
97,1783589889633024512,1783589890633024512,HTTP Waiting (TTFB),ms,p50,886.25
97,1783589889633024512,1783589890633024512,HTTP Waiting (TTFB),ms,p75,886.25
97,1783589889633024512,1783589890633024512,HTTP Waiting (TTFB),ms,p90,886.25
97,1783589889633024512,1783589890633024512,HTTP Waiting (TTFB),ms,p95,886.25
97,1783589889633024512,1783589890633024512,HTTP Waiting (TTFB),ms,p99,886.25
97,1783589889633024512,1783589890633024512,HTTP Waiting (TTFB),ms,std,0.00
97,1783589889633024512,1783589890633024512,Input Sequence Length,tokens,avg,98757.00
97,1783589889633024512,1783589890633024512,Input Sequence Length,tokens,min,98757.00
97,1783589889633024512,1783589890633024512,Input Sequence Length,tokens,max,98757.00
97,1783589889633024512,1783589890633024512,Input Sequence Length,tokens,sum,98757.00
97,1783589889633024512,1783589890633024512,Input Sequence Length,tokens,p1,98757.00
97,1783589889633024512,1783589890633024512,Input Sequence Length,tokens,p5,98757.00
97,1783589889633024512,1783589890633024512,Input Sequence Length,tokens,p10,98757.00
97,1783589889633024512,1783589890633024512,Input Sequence Length,tokens,p25,98757.00
97,1783589889633024512,1783589890633024512,Input Sequence Length,tokens,p50,98757.00
97,1783589889633024512,1783589890633024512,Input Sequence Length,tokens,p75,98757.00
97,1783589889633024512,1783589890633024512,Input Sequence Length,tokens,p90,98757.00
97,1783589889633024512,1783589890633024512,Input Sequence Length,tokens,p95,98757.00
97,1783589889633024512,1783589890633024512,Input Sequence Length,tokens,p99,98757.00
97,1783589889633024512,1783589890633024512,Input Sequence Length,tokens,std,0.00
97,1783589889633024512,1783589890633024512,Input Token Throughput,tokens/sec,avg,98757.00
97,1783589889633024512,1783589890633024512,Inter Chunk Latency,ms,avg,13.21
97,1783589889633024512,1783589890633024512,Inter Chunk Latency,ms,min,7.73
97,1783589889633024512,1783589890633024512,Inter Chunk Latency,ms,max,19.73
97,1783589889633024512,1783589890633024512,Inter Chunk Latency,ms,sum,28947.17
97,1783589889633024512,1783589890633024512,Inter Chunk Latency,ms,p1,10.74
97,1783589889633024512,1783589890633024512,Inter Chunk Latency,ms,p5,13.08
97,1783589889633024512,1783589890633024512,Inter Chunk Latency,ms,p10,13.12
97,1783589889633024512,1783589890633024512,Inter Chunk Latency,ms,p25,13.16
97,1783589889633024512,1783589890633024512,Inter Chunk Latency,ms,p50,13.21
97,1783589889633024512,1783589890633024512,Inter Chunk Latency,ms,p75,13.25
97,1783589889633024512,1783589890633024512,Inter Chunk Latency,ms,p90,13.30
97,1783589889633024512,1783589890633024512,Inter Chunk Latency,ms,p95,13.34
97,1783589889633024512,1783589890633024512,Inter Chunk Latency,ms,p99,15.84
97,1783589889633024512,1783589890633024512,Inter Chunk Latency,ms,std,0.63
97,1783589889633024512,1783589890633024512,Inter Token Latency,ms,avg,13.21
97,1783589889633024512,1783589890633024512,Inter Token Latency,ms,min,13.21
97,1783589889633024512,1783589890633024512,Inter Token Latency,ms,max,13.21
97,1783589889633024512,1783589890633024512,Inter Token Latency,ms,sum,13.21
97,1783589889633024512,1783589890633024512,Inter Token Latency,ms,p1,13.21
97,1783589889633024512,1783589890633024512,Inter Token Latency,ms,p5,13.21
97,1783589889633024512,1783589890633024512,Inter Token Latency,ms,p10,13.21
97,1783589889633024512,1783589890633024512,Inter Token Latency,ms,p25,13.21
97,1783589889633024512,1783589890633024512,Inter Token Latency,ms,p50,13.21
97,1783589889633024512,1783589890633024512,Inter Token Latency,ms,p75,13.21
97,1783589889633024512,1783589890633024512,Inter Token Latency,ms,p90,13.21
97,1783589889633024512,1783589890633024512,Inter Token Latency,ms,p95,13.21
97,1783589889633024512,1783589890633024512,Inter Token Latency,ms,p99,13.21
97,1783589889633024512,1783589890633024512,Inter Token Latency,ms,std,0.00
97,1783589889633024512,1783589890633024512,Maximum Response Timestamp,ns,avg,1783589920222338560.00
97,1783589889633024512,1783589890633024512,Minimum Request Timestamp,ns,avg,1783589890388638208.00
97,1783589889633024512,1783589890633024512,OSL Mismatch Count,requests,avg,0.00
97,1783589889633024512,1783589890633024512,OSL Mismatch Diff %,%,avg,0.00
97,1783589889633024512,1783589890633024512,OSL Mismatch Diff %,%,min,0.00
97,1783589889633024512,1783589890633024512,OSL Mismatch Diff %,%,max,0.00
97,1783589889633024512,1783589890633024512,OSL Mismatch Diff %,%,sum,0.00
97,1783589889633024512,1783589890633024512,OSL Mismatch Diff %,%,p1,0.00
97,1783589889633024512,1783589890633024512,OSL Mismatch Diff %,%,p5,0.00
97,1783589889633024512,1783589890633024512,OSL Mismatch Diff %,%,p10,0.00
97,1783589889633024512,1783589890633024512,OSL Mismatch Diff %,%,p25,0.00
97,1783589889633024512,1783589890633024512,OSL Mismatch Diff %,%,p50,0.00
97,1783589889633024512,1783589890633024512,OSL Mismatch Diff %,%,p75,0.00
97,1783589889633024512,1783589890633024512,OSL Mismatch Diff %,%,p90,0.00
97,1783589889633024512,1783589890633024512,OSL Mismatch Diff %,%,p95,0.00
97,1783589889633024512,1783589890633024512,OSL Mismatch Diff %,%,p99,0.00
97,1783589889633024512,1783589890633024512,OSL Mismatch Diff %,%,std,0.00
97,1783589889633024512,1783589890633024512,Output Sequence Length,tokens,avg,2192.00
97,1783589889633024512,1783589890633024512,Output Sequence Length,tokens,min,2192.00
97,1783589889633024512,1783589890633024512,Output Sequence Length,tokens,max,2192.00
97,1783589889633024512,1783589890633024512,Output Sequence Length,tokens,sum,2192.00
97,1783589889633024512,1783589890633024512,Output Sequence Length,tokens,p1,2192.00
97,1783589889633024512,1783589890633024512,Output Sequence Length,tokens,p5,2192.00
97,1783589889633024512,1783589890633024512,Output Sequence Length,tokens,p10,2192.00
97,1783589889633024512,1783589890633024512,Output Sequence Length,tokens,p25,2192.00
97,1783589889633024512,1783589890633024512,Output Sequence Length,tokens,p50,2192.00
97,1783589889633024512,1783589890633024512,Output Sequence Length,tokens,p75,2192.00
97,1783589889633024512,1783589890633024512,Output Sequence Length,tokens,p90,2192.00
97,1783589889633024512,1783589890633024512,Output Sequence Length,tokens,p95,2192.00
97,1783589889633024512,1783589890633024512,Output Sequence Length,tokens,p99,2192.00
97,1783589889633024512,1783589890633024512,Output Sequence Length,tokens,std,0.00
97,1783589889633024512,1783589890633024512,Output Token Count,tokens,avg,2192.00
97,1783589889633024512,1783589890633024512,Output Token Count,tokens,min,2192.00
97,1783589889633024512,1783589890633024512,Output Token Count,tokens,max,2192.00
97,1783589889633024512,1783589890633024512,Output Token Count,tokens,sum,2192.00
97,1783589889633024512,1783589890633024512,Output Token Count,tokens,p1,2192.00
97,1783589889633024512,1783589890633024512,Output Token Count,tokens,p5,2192.00
97,1783589889633024512,1783589890633024512,Output Token Count,tokens,p10,2192.00
97,1783589889633024512,1783589890633024512,Output Token Count,tokens,p25,2192.00
97,1783589889633024512,1783589890633024512,Output Token Count,tokens,p50,2192.00
97,1783589889633024512,1783589890633024512,Output Token Count,tokens,p75,2192.00
97,1783589889633024512,1783589890633024512,Output Token Count,tokens,p90,2192.00
97,1783589889633024512,1783589890633024512,Output Token Count,tokens,p95,2192.00
97,1783589889633024512,1783589890633024512,Output Token Count,tokens,p99,2192.00
97,1783589889633024512,1783589890633024512,Output Token Count,tokens,std,0.00
97,1783589889633024512,1783589890633024512,Output Token Throughput,tokens/sec,avg,2192.00
97,1783589889633024512,1783589890633024512,Output Token Throughput Per User,tokens/sec/user,avg,75.69
97,1783589889633024512,1783589890633024512,Output Token Throughput Per User,tokens/sec/user,min,75.69
97,1783589889633024512,1783589890633024512,Output Token Throughput Per User,tokens/sec/user,max,75.69
97,1783589889633024512,1783589890633024512,Output Token Throughput Per User,tokens/sec/user,sum,75.69
97,1783589889633024512,1783589890633024512,Output Token Throughput Per User,tokens/sec/user,p1,75.69
97,1783589889633024512,1783589890633024512,Output Token Throughput Per User,tokens/sec/user,p5,75.69
97,1783589889633024512,1783589890633024512,Output Token Throughput Per User,tokens/sec/user,p10,75.69
97,1783589889633024512,1783589890633024512,Output Token Throughput Per User,tokens/sec/user,p25,75.69
97,1783589889633024512,1783589890633024512,Output Token Throughput Per User,tokens/sec/user,p50,75.69
97,1783589889633024512,1783589890633024512,Output Token Throughput Per User,tokens/sec/user,p75,75.69
97,1783589889633024512,1783589890633024512,Output Token Throughput Per User,tokens/sec/user,p90,75.69
97,1783589889633024512,1783589890633024512,Output Token Throughput Per User,tokens/sec/user,p95,75.69
97,1783589889633024512,1783589890633024512,Output Token Throughput Per User,tokens/sec/user,p99,75.69
97,1783589889633024512,1783589890633024512,Output Token Throughput Per User,tokens/sec/user,std,0.00
97,1783589889633024512,1783589890633024512,Prefill Throughput Per User,tokens/sec/user,avg,111397.14
97,1783589889633024512,1783589890633024512,Prefill Throughput Per User,tokens/sec/user,min,111397.14
97,1783589889633024512,1783589890633024512,Prefill Throughput Per User,tokens/sec/user,max,111397.14
97,1783589889633024512,1783589890633024512,Prefill Throughput Per User,tokens/sec/user,sum,111397.14
97,1783589889633024512,1783589890633024512,Prefill Throughput Per User,tokens/sec/user,p1,111397.14
97,1783589889633024512,1783589890633024512,Prefill Throughput Per User,tokens/sec/user,p5,111397.14
97,1783589889633024512,1783589890633024512,Prefill Throughput Per User,tokens/sec/user,p10,111397.14
97,1783589889633024512,1783589890633024512,Prefill Throughput Per User,tokens/sec/user,p25,111397.14
97,1783589889633024512,1783589890633024512,Prefill Throughput Per User,tokens/sec/user,p50,111397.14
97,1783589889633024512,1783589890633024512,Prefill Throughput Per User,tokens/sec/user,p75,111397.14
97,1783589889633024512,1783589890633024512,Prefill Throughput Per User,tokens/sec/user,p90,111397.14
97,1783589889633024512,1783589890633024512,Prefill Throughput Per User,tokens/sec/user,p95,111397.14
97,1783589889633024512,1783589890633024512,Prefill Throughput Per User,tokens/sec/user,p99,111397.14
97,1783589889633024512,1783589890633024512,Prefill Throughput Per User,tokens/sec/user,std,0.00
97,1783589889633024512,1783589890633024512,Request Count,requests,avg,1.00
97,1783589889633024512,1783589890633024512,Request Latency,ms,avg,29833.70
97,1783589889633024512,1783589890633024512,Request Latency,ms,min,29833.70
97,1783589889633024512,1783589890633024512,Request Latency,ms,max,29833.70
97,1783589889633024512,1783589890633024512,Request Latency,ms,sum,29833.70
97,1783589889633024512,1783589890633024512,Request Latency,ms,p1,29833.70
97,1783589889633024512,1783589890633024512,Request Latency,ms,p5,29833.70
97,1783589889633024512,1783589890633024512,Request Latency,ms,p10,29833.70
97,1783589889633024512,1783589890633024512,Request Latency,ms,p25,29833.70
97,1783589889633024512,1783589890633024512,Request Latency,ms,p50,29833.70
97,1783589889633024512,1783589890633024512,Request Latency,ms,p75,29833.70
97,1783589889633024512,1783589890633024512,Request Latency,ms,p90,29833.70
97,1783589889633024512,1783589890633024512,Request Latency,ms,p95,29833.70
97,1783589889633024512,1783589890633024512,Request Latency,ms,p99,29833.70
97,1783589889633024512,1783589890633024512,Request Latency,ms,std,0.00
97,1783589889633024512,1783589890633024512,Request Throughput,requests/sec,avg,1.00
97,1783589889633024512,1783589890633024512,Requested OSL,tokens,avg,2192.00
97,1783589889633024512,1783589890633024512,Requested OSL,tokens,min,2192.00
97,1783589889633024512,1783589890633024512,Requested OSL,tokens,max,2192.00
97,1783589889633024512,1783589890633024512,Requested OSL,tokens,sum,2192.00
97,1783589889633024512,1783589890633024512,Requested OSL,tokens,p1,2192.00
97,1783589889633024512,1783589890633024512,Requested OSL,tokens,p5,2192.00
97,1783589889633024512,1783589890633024512,Requested OSL,tokens,p10,2192.00
97,1783589889633024512,1783589890633024512,Requested OSL,tokens,p25,2192.00
97,1783589889633024512,1783589890633024512,Requested OSL,tokens,p50,2192.00
97,1783589889633024512,1783589890633024512,Requested OSL,tokens,p75,2192.00
97,1783589889633024512,1783589890633024512,Requested OSL,tokens,p90,2192.00
97,1783589889633024512,1783589890633024512,Requested OSL,tokens,p95,2192.00
97,1783589889633024512,1783589890633024512,Requested OSL,tokens,p99,2192.00
97,1783589889633024512,1783589890633024512,Requested OSL,tokens,std,0.00
97,1783589889633024512,1783589890633024512,Time to First Output Token,ms,avg,886.53
97,1783589889633024512,1783589890633024512,Time to First Output Token,ms,min,886.53
97,1783589889633024512,1783589890633024512,Time to First Output Token,ms,max,886.53
97,1783589889633024512,1783589890633024512,Time to First Output Token,ms,sum,886.53
97,1783589889633024512,1783589890633024512,Time to First Output Token,ms,p1,886.53
97,1783589889633024512,1783589890633024512,Time to First Output Token,ms,p5,886.53
97,1783589889633024512,1783589890633024512,Time to First Output Token,ms,p10,886.53
97,1783589889633024512,1783589890633024512,Time to First Output Token,ms,p25,886.53
97,1783589889633024512,1783589890633024512,Time to First Output Token,ms,p50,886.53
97,1783589889633024512,1783589890633024512,Time to First Output Token,ms,p75,886.53
97,1783589889633024512,1783589890633024512,Time to First Output Token,ms,p90,886.53
97,1783589889633024512,1783589890633024512,Time to First Output Token,ms,p95,886.53
97,1783589889633024512,1783589890633024512,Time to First Output Token,ms,p99,886.53
97,1783589889633024512,1783589890633024512,Time to First Output Token,ms,std,0.00
97,1783589889633024512,1783589890633024512,Time to First Token,ms,avg,886.53
97,1783589889633024512,1783589890633024512,Time to First Token,ms,min,886.53
97,1783589889633024512,1783589890633024512,Time to First Token,ms,max,886.53
97,1783589889633024512,1783589890633024512,Time to First Token,ms,sum,886.53
97,1783589889633024512,1783589890633024512,Time to First Token,ms,p1,886.53
97,1783589889633024512,1783589890633024512,Time to First Token,ms,p5,886.53
97,1783589889633024512,1783589890633024512,Time to First Token,ms,p10,886.53
97,1783589889633024512,1783589890633024512,Time to First Token,ms,p25,886.53
97,1783589889633024512,1783589890633024512,Time to First Token,ms,p50,886.53
97,1783589889633024512,1783589890633024512,Time to First Token,ms,p75,886.53
97,1783589889633024512,1783589890633024512,Time to First Token,ms,p90,886.53
97,1783589889633024512,1783589890633024512,Time to First Token,ms,p95,886.53
97,1783589889633024512,1783589890633024512,Time to First Token,ms,p99,886.53
97,1783589889633024512,1783589890633024512,Time to First Token,ms,std,0.00
97,1783589889633024512,1783589890633024512,Time to Second Token,ms,avg,12.05
97,1783589889633024512,1783589890633024512,Time to Second Token,ms,min,12.05
97,1783589889633024512,1783589890633024512,Time to Second Token,ms,max,12.05
97,1783589889633024512,1783589890633024512,Time to Second Token,ms,sum,12.05
97,1783589889633024512,1783589890633024512,Time to Second Token,ms,p1,12.05
97,1783589889633024512,1783589890633024512,Time to Second Token,ms,p5,12.05
97,1783589889633024512,1783589890633024512,Time to Second Token,ms,p10,12.05
97,1783589889633024512,1783589890633024512,Time to Second Token,ms,p25,12.05
97,1783589889633024512,1783589890633024512,Time to Second Token,ms,p50,12.05
97,1783589889633024512,1783589890633024512,Time to Second Token,ms,p75,12.05
97,1783589889633024512,1783589890633024512,Time to Second Token,ms,p90,12.05
97,1783589889633024512,1783589890633024512,Time to Second Token,ms,p95,12.05
97,1783589889633024512,1783589890633024512,Time to Second Token,ms,p99,12.05
97,1783589889633024512,1783589890633024512,Time to Second Token,ms,std,0.00
97,1783589889633024512,1783589890633024512,Tokens In Flight,tokens,avg,98815.45
97,1783589889633024512,1783589890633024512,Tokens In Flight,tokens,min,0.00
97,1783589889633024512,1783589890633024512,Tokens In Flight,tokens,max,101196.00
97,1783589889633024512,1783589890633024512,Tokens In Flight,tokens,p50,101158.00
97,1783589889633024512,1783589890633024512,Tokens In Flight,tokens,p90,101188.00
97,1783589889633024512,1783589890633024512,Tokens In Flight,tokens,p95,101192.00
97,1783589889633024512,1783589890633024512,Tokens In Flight,tokens,p99,101195.00
97,1783589889633024512,1783589890633024512,Tokens In Flight,tokens,std,13201.69
97,1783589889633024512,1783589890633024512,Total Input Sequence Length,tokens,avg,98757.00
97,1783589889633024512,1783589890633024512,Total Output Sequence Length,tokens,avg,2192.00
97,1783589889633024512,1783589890633024512,Total Output Tokens,tokens,avg,2192.00
97,1783589889633024512,1783589890633024512,Total Token Throughput,tokens/sec,avg,100949.00
97,1783589889633024512,1783589890633024512,Total Usage Completion Tokens,tokens,avg,2192.00
97,1783589889633024512,1783589890633024512,Total Usage Prompt Tokens,tokens,avg,98757.00
97,1783589889633024512,1783589890633024512,Total Usage Total Tokens,tokens,avg,100949.00
97,1783589889633024512,1783589890633024512,Usage Completion Tokens,tokens,avg,2192.00
97,1783589889633024512,1783589890633024512,Usage Completion Tokens,tokens,min,2192.00
97,1783589889633024512,1783589890633024512,Usage Completion Tokens,tokens,max,2192.00
97,1783589889633024512,1783589890633024512,Usage Completion Tokens,tokens,sum,2192.00
97,1783589889633024512,1783589890633024512,Usage Completion Tokens,tokens,p1,2192.00
97,1783589889633024512,1783589890633024512,Usage Completion Tokens,tokens,p5,2192.00
97,1783589889633024512,1783589890633024512,Usage Completion Tokens,tokens,p10,2192.00
97,1783589889633024512,1783589890633024512,Usage Completion Tokens,tokens,p25,2192.00
97,1783589889633024512,1783589890633024512,Usage Completion Tokens,tokens,p50,2192.00
97,1783589889633024512,1783589890633024512,Usage Completion Tokens,tokens,p75,2192.00
97,1783589889633024512,1783589890633024512,Usage Completion Tokens,tokens,p90,2192.00
97,1783589889633024512,1783589890633024512,Usage Completion Tokens,tokens,p95,2192.00
97,1783589889633024512,1783589890633024512,Usage Completion Tokens,tokens,p99,2192.00
97,1783589889633024512,1783589890633024512,Usage Completion Tokens,tokens,std,0.00
97,1783589889633024512,1783589890633024512,Usage Prompt Tokens,tokens,avg,98757.00
97,1783589889633024512,1783589890633024512,Usage Prompt Tokens,tokens,min,98757.00
97,1783589889633024512,1783589890633024512,Usage Prompt Tokens,tokens,max,98757.00
97,1783589889633024512,1783589890633024512,Usage Prompt Tokens,tokens,sum,98757.00
97,1783589889633024512,1783589890633024512,Usage Prompt Tokens,tokens,p1,98757.00
97,1783589889633024512,1783589890633024512,Usage Prompt Tokens,tokens,p5,98757.00
97,1783589889633024512,1783589890633024512,Usage Prompt Tokens,tokens,p10,98757.00
97,1783589889633024512,1783589890633024512,Usage Prompt Tokens,tokens,p25,98757.00
97,1783589889633024512,1783589890633024512,Usage Prompt Tokens,tokens,p50,98757.00
97,1783589889633024512,1783589890633024512,Usage Prompt Tokens,tokens,p75,98757.00
97,1783589889633024512,1783589890633024512,Usage Prompt Tokens,tokens,p90,98757.00
97,1783589889633024512,1783589890633024512,Usage Prompt Tokens,tokens,p95,98757.00
97,1783589889633024512,1783589890633024512,Usage Prompt Tokens,tokens,p99,98757.00
97,1783589889633024512,1783589890633024512,Usage Prompt Tokens,tokens,std,0.00
97,1783589889633024512,1783589890633024512,Usage Total Tokens,tokens,avg,100949.00
97,1783589889633024512,1783589890633024512,Usage Total Tokens,tokens,min,100949.00
97,1783589889633024512,1783589890633024512,Usage Total Tokens,tokens,max,100949.00
97,1783589889633024512,1783589890633024512,Usage Total Tokens,tokens,sum,100949.00
97,1783589889633024512,1783589890633024512,Usage Total Tokens,tokens,p1,100949.00
97,1783589889633024512,1783589890633024512,Usage Total Tokens,tokens,p5,100949.00
97,1783589889633024512,1783589890633024512,Usage Total Tokens,tokens,p10,100949.00
97,1783589889633024512,1783589890633024512,Usage Total Tokens,tokens,p25,100949.00
